scientific_name,family,reproductive_mode,ac,median_depth,max_size_cm,ventilation_method,habitat,estimate_type,mortality_prop,gear_class,estimate_type_new
Carcharhinus perezi,Carcharhinidae,matrotrophic viviparity,7.6352,189,295,ram,pelagic,AVM Gillnet,0.4041872800487164,Gillnet,AVM
Isogomphodon oxyrhynchus,Carcharhinidae,matrotrophic viviparity,9.776036695,22,160,ram,demersal,AVM Gillnet,0.5845475968601136,Gillnet,AVM
Rhizoprionodon porosus,Carcharhinidae,matrotrophic viviparity,7.117931034,250,110,ram,pelagic,AVM Gillnet,0.34163602790564584,Gillnet,AVM
Cephaloscyllium sarawakensis,Scyliorhinidae,lecithotrophic viviparity,6.14548,141,44.1,stationary,pelagic,AVM Gillnet,0.1391559678183456,Gillnet,AVM
Carcharhinus amblyrhynchoides,Carcharhinidae,matrotrophic viviparity,9.92492714,37.5,182,ram,pelagic,AVM Gillnet,0.5647655478181267,Gillnet,AVM
Carcharhinus fitzroyensis,Carcharhinidae,matrotrophic viviparity,9.92492714,20,135,ram,demersal,AVM Gillnet,0.5850631141874378,Gillnet,AVM
Carcharhinus sealei,Carcharhinidae,matrotrophic viviparity,9.92492714,20,100,ram,pelagic,AVM Gillnet,0.4922539803617392,Gillnet,AVM
Centroselachus crepidater,Somniosidae,lecithotrophic viviparity,4.2579,1140,105,stationary,demersal,AVM Gillnet,0.15163231334954308,Gillnet,AVM
Deania quadrispinosa,Centrophoridae,lecithotrophic viviparity,6.4249,755,118,stationary,demersal,AVM Gillnet,0.1930749681714754,Gillnet,AVM
Eusphyra blochii,Sphyrnidae,matrotrophic viviparity,14.364,68.5,186,ram,pelagic,AVM Gillnet,0.5715789949919018,Gillnet,AVM
Heterodontus zebra,Heterodontidae,lecithotrophic oviparity,8.7752,100,125,stationary,pelagic,AVM Gillnet,0.19805453817709537,Gillnet,AVM
Orectolobus floridus,Orectolobidae,lecithotrophic viviparity,5.913222222,63.5,75,stationary,pelagic,AVM Gillnet,0.12721311825234377,Gillnet,AVM
Orectolobus hutchinsi,Orectolobidae,lecithotrophic viviparity,5.6622,55,149,stationary,demersal,AVM Gillnet,0.1584577038750085,Gillnet,AVM
Orectolobus parvimaculatus,Orectolobidae,lecithotrophic viviparity,5.913222222,72,88.5,stationary,demersal,AVM Gillnet,0.12764266895309487,Gillnet,AVM
Orectolobus reticulatus,Orectolobidae,lecithotrophic viviparity,5.913222222,10,52.3,stationary,pelagic,AVM Gillnet,0.1364160234371033,Gillnet,AVM
Orectolobus wardi,Orectolobidae,lecithotrophic viviparity,5.913222222,2,63,stationary,pelagic,AVM Gillnet,0.1364160234371033,Gillnet,AVM
Rhizoprionodon taylori,Carcharhinidae,matrotrophic viviparity,7.9872,55,78.4,ram,pelagic,AVM Gillnet,0.3109530744799802,Gillnet,AVM
Squatina tergocellata,Squatinidae,lecithotrophic viviparity,11.331,264,140,stationary,demersal,AVM Gillnet,0.31761865337183964,Gillnet,AVM
Sutorectus tentaculatus,Orectolobidae,lecithotrophic viviparity,5.63975,17.5,92,stationary,pelagic,AVM Gillnet,0.1364160234371033,Gillnet,AVM
Carcharhinus coatesi,Carcharhinidae,matrotrophic viviparity,9.92492714,61.5,87,ram,pelagic,AVM Gillnet,0.4839974571492626,Gillnet,AVM
Carcharhinus tjutjot,Carcharhinidae,matrotrophic viviparity,9.92492714,50,93.69999695,ram,pelagic,AVM Gillnet,0.4878682666956832,Gillnet,AVM
Mustelus lunulatus,Triakidae,lecithotrophic viviparity,11.937,104.5,175,ram,demersal,AVM Gillnet,0.5892025278300558,Gillnet,AVM
Triakis semifasciata,Triakidae,lecithotrophic viviparity,6.2621,78,213.4,ram,demersal,AVM Gillnet,0.27575083199448436,Gillnet,AVM
Carcharhinus leiodon,Carcharhinidae,matrotrophic viviparity,9.92492714,35,165,ram,demersal,AVM Gillnet,0.5725984784445395,Gillnet,AVM
Halaelurus boesemani,Pentanchidae,lecithotrophic oviparity,7.4014,143.5,48,stationary,demersal,AVM Gillnet,0.12355818928083696,Gillnet,AVM
Squatina legnota,Squatinidae,lecithotrophic viviparity,10.32279231,100,134.1,stationary,demersal,AVM Gillnet,0.2938447579592118,Gillnet,AVM
Carcharhinus obsoletus,Carcharhinidae,matrotrophic viviparity,9.92492714,25,100,ram,demersal,AVM Gillnet,0.4876919734135907,Gillnet,AVM
Squatina aculeata,Squatinidae,lecithotrophic viviparity,19.152,265,188,stationary,demersal,AVM Gillnet,0.3202327728535441,Gillnet,AVM
Squatina oculata,Squatinidae,lecithotrophic viviparity,9.3887,255,160,stationary,demersal,AVM Gillnet,0.29089165225616753,Gillnet,AVM
Squatina armata,Squatinidae,lecithotrophic viviparity,22.209,52.5,150,stationary,demersal,AVM Gillnet,0.31109568978047386,Gillnet,AVM
Squatina argentina,Squatinidae,lecithotrophic viviparity,10.32279231,228.5,1380,stationary,demersal,AVM Gillnet,0.3082268260561271,Gillnet,AVM
Squatina caillieti,Squatinidae,lecithotrophic viviparity,10.32279231,374,32.8,stationary,demersal,AVM Gillnet,0.27527514626914296,Gillnet,AVM
Squatina david,Squatinidae,lecithotrophic viviparity,10.32279231,213,79,stationary,demersal,AVM Gillnet,0.27305972491192076,Gillnet,AVM
Haploblepharus edwardsii,Pentanchidae,lecithotrophic oviparity,6.5184,65,64,stationary,demersal,AVM Gillnet,0.10390988362954134,Gillnet,AVM
Poroderma africanum,Scyliorhinidae,lecithotrophic oviparity,6.2518,50,101,stationary,demersal,AVM Gillnet,0.112660295018359,Gillnet,AVM
Hemitriakis leucoperiptera,Triakidae,lecithotrophic viviparity,5.9831,24.5,96,ram,demersal,AVM Gillnet,0.2569786404662825,Gillnet,AVM
Hypogaleus hyugaensis,Triakidae,lecithotrophic viviparity,7.1291,135,127,ram,demersal,AVM Gillnet,0.4222463176684944,Gillnet,AVM
Mustelus asterias,Triakidae,lecithotrophic viviparity,6.9015,99.5,140,ram,demersal,AVM Gillnet,0.34356587114653225,Gillnet,AVM
Triakis acutipinna,Triakidae,lecithotrophic viviparity,6.0669,260,112,ram,demersal,AVM Gillnet,0.3651787277042736,Gillnet,AVM
Carcharhinus borneensis,Carcharhinidae,matrotrophic viviparity,9.92492714,25,70,ram,demersal,AVM Gillnet,0.4876919734135907,Gillnet,AVM
Cirrhigaleus barbifer,Squalidae,lecithotrophic viviparity,8.3281,395,126,stationary,demersal,AVM Gillnet,0.22261300918823967,Gillnet,AVM
Chiloscyllium punctatum,Hemiscylliidae,lecithotrophic oviparity,10.693,42.5,132,stationary,pelagic,AVM Gillnet,0.28105457435384396,Gillnet,AVM
Odontaspis ferox,Odontaspididae,matrotrophic viviparity,6.0088,512.5,450,ram,pelagic,AVM Gillnet,0.34862441936860045,Gillnet,AVM
Apristurus fedorovi,Pentanchidae,lecithotrophic oviparity,2.41305,800,68.30000305,stationary,pelagic,AVM Gillnet,0.13529370341186042,Gillnet,AVM
Pliotrema warreni,Pristiophoridae,lecithotrophic viviparity,7.364,462.5,170,stationary,demersal,AVM Gillnet,0.1693233669448262,Gillnet,AVM
Mustelus dorsalis,Triakidae,lecithotrophic viviparity,7.4479,110,66,ram,demersal,AVM Gillnet,0.2517716370311779,Gillnet,AVM
Sphyrna corona,Sphyrnidae,matrotrophic viviparity,15.965,50,92,ram,demersal,AVM Gillnet,0.497160588743462,Gillnet,AVM
Halaelurus natalensis,Pentanchidae,lecithotrophic oviparity,6.4218,86,45,stationary,demersal,AVM Gillnet,0.09944109516658511,Gillnet,AVM
Pseudoginglymostoma brevicaudatum,Ginglymostomatidae,lecithotrophic oviparity,6.246810345,10,75,stationary,pelagic,AVM Gillnet,0.11492812663387315,Gillnet,AVM
Centrophorus tessellatus,Centrophoridae,lecithotrophic viviparity,10.49903846,376,89,stationary,pelagic,AVM Gillnet,0.27527514626914296,Gillnet,AVM
Etmopterus perryi,Etmopteridae,lecithotrophic viviparity,6.274288889,380,17,stationary,pelagic,AVM Gillnet,0.14399943212970534,Gillnet,AVM
Mustelus palumbes,Triakidae,lecithotrophic viviparity,7.2205,221.5,120,ram,demersal,AVM Gillnet,0.4242109432070326,Gillnet,AVM
Mustelus whitneyi,Triakidae,lecithotrophic viviparity,9.853114,113.5,87,ram,demersal,AVM Gillnet,0.47393518420073233,Gillnet,AVM
Scyliorhinus boa,Scyliorhinidae,lecithotrophic oviparity,8.9471,502.5,54,stationary,demersal,AVM Gillnet,0.17925587025035153,Gillnet,AVM
Nasolamia velox,Carcharhinidae,matrotrophic viviparity,7.9069,96,165,ram,demersal,AVM Gillnet,0.38894865554186986,Gillnet,AVM
Hemitriakis complicofasciata,Triakidae,lecithotrophic viviparity,5.9831,95,95.5,ram,pelagic,AVM Gillnet,0.2494547296994848,Gillnet,AVM
Triakis scyllium,Triakidae,lecithotrophic viviparity,6.0669,90,150,ram,demersal,AVM Gillnet,0.2978350997624823,Gillnet,AVM
Squalus japonicus,Squalidae,lecithotrophic viviparity,7.737926667,225,105,stationary,demersal,AVM Gillnet,0.1455877387363077,Gillnet,AVM
Scyliorhinus torazame,Scyliorhinidae,lecithotrophic oviparity,7.1484,160,500,stationary,demersal,AVM Gillnet,0.15923985910602495,Gillnet,AVM
Squalus brevirostris,Squalidae,lecithotrophic viviparity,7.737926667,191,57.8,stationary,demersal,AVM Gillnet,0.14069655429934516,Gillnet,AVM
Mustelus punctulatus,Triakidae,lecithotrophic viviparity,5.4161,150,190,ram,demersal,AVM Gillnet,0.3452108908389496,Gillnet,AVM
Hemitriakis japanica,Triakidae,lecithotrophic viviparity,5.9831,324.5,314,ram,demersal,AVM Gillnet,0.3298129604410945,Gillnet,AVM
Centroscyllium ritteri,Etmopteridae,lecithotrophic viviparity,1,605,43,stationary,demersal,AVM Gillnet,0.1498095675905802,Gillnet,AVM
Poroderma pantherinum,Scyliorhinidae,lecithotrophic oviparity,5.5106,128,84,stationary,pelagic,AVM Gillnet,0.111303906296362,Gillnet,AVM
Centroscyllium fabricii,Etmopteridae,lecithotrophic viviparity,8.0273,1190,120,stationary,demersal,AVM Gillnet,0.1944236489167157,Gillnet,AVM
Orectolobus japonicus,Orectolobidae,lecithotrophic viviparity,5.913222222,100,118,stationary,demersal,AVM Gillnet,0.17107532397729028,Gillnet,AVM
Mustelus widodoi,Triakidae,lecithotrophic viviparity,9.853114,90,109.5,ram,pelagic,AVM Gillnet,0.4645352720004487,Gillnet,AVM
Chiloscyllium burmensis,Hemiscylliidae,lecithotrophic oviparity,10.693,31,57.5,stationary,demersal,AVM Gillnet,0.25268576033426443,Gillnet,AVM
Mustelus manazo,Triakidae,lecithotrophic viviparity,6.4592,180,220,ram,demersal,AVM Gillnet,0.3361995194698325,Gillnet,AVM
Pristiophorus japonicus,Pristiophoridae,lecithotrophic viviparity,5.9166,645,153,stationary,demersal,AVM Gillnet,0.17235774474023702,Gillnet,AVM
Halaelurus maculosus,Pentanchidae,lecithotrophic oviparity,7.4014,65,52.8,stationary,demersal,AVM Gillnet,0.1038065052404188,Gillnet,AVM
Haploblepharus pictus,Pentanchidae,lecithotrophic oviparity,5.0105,17.5,60,stationary,demersal,AVM Gillnet,0.12337380754360934,Gillnet,AVM
Rhizoprionodon longurio,Carcharhinidae,matrotrophic viviparity,7.999,13.5,154,ram,pelagic,AVM Gillnet,0.389649907239978,Gillnet,AVM
Halaelurus buergeri,Pentanchidae,lecithotrophic oviparity,7.4014,90,49,stationary,demersal,AVM Gillnet,0.09854623997197325,Gillnet,AVM
Galeus murinus,Pentanchidae,lecithotrophic oviparity,3.4859,837.5,63,stationary,demersal,AVM Gillnet,0.13529370341186042,Gillnet,AVM
Mustelus griseus,Triakidae,lecithotrophic viviparity,6.3513,152.5,87,ram,demersal,AVM Gillnet,0.2872505899354132,Gillnet,AVM
Cephaloscyllium umbratile,Scyliorhinidae,lecithotrophic viviparity,6.14548,260,120,stationary,pelagic,AVM Gillnet,0.1917574760452587,Gillnet,AVM
Atelomycterus baliensis,Scyliorhinidae,lecithotrophic oviparity,6.812653333,32.5,520,stationary,demersal,AVM Gillnet,0.13799262692827916,Gillnet,AVM
Centroscyllium excelsum,Etmopteridae,lecithotrophic viviparity,4.034025,900,63.59999847,stationary,demersal,AVM Gillnet,0.1496459003865568,Gillnet,AVM
Squalus mahia,Squalidae,lecithotrophic viviparity,7.737926667,277.5,59,stationary,pelagic,AVM Gillnet,0.14499316919299665,Gillnet,AVM
Squalus quasimodo,Squalidae,lecithotrophic viviparity,7.737926667,417.5,85,stationary,pelagic,AVM Gillnet,0.14592208640948287,Gillnet,AVM
Squatina guggenheim,Squatinidae,lecithotrophic viviparity,6.0762,78.5,96,stationary,demersal,AVM Gillnet,0.12702528318923795,Gillnet,AVM
Squatina formosa,Squatinidae,lecithotrophic viviparity,10.32279231,201.5,150,stationary,demersal,AVM Gillnet,0.3010353590419013,Gillnet,AVM
Squatina nebulosa,Squatinidae,lecithotrophic viviparity,10.32279231,165,800,stationary,demersal,AVM Gillnet,0.30555968533047534,Gillnet,AVM
Squatina japonica,Squatinidae,lecithotrophic viviparity,10.32279231,181,200,stationary,demersal,AVM Gillnet,0.30012354718920276,Gillnet,AVM
Carcharhinus humani,Carcharhinidae,matrotrophic viviparity,9.92492714,39.5,84.40000153,ram,pelagic,AVM Gillnet,0.48737702001280214,Gillnet,AVM
Carcharhinus cerdale,Carcharhinidae,matrotrophic viviparity,9.92492714,20,140,ram,demersal,AVM Gillnet,0.5850631141874378,Gillnet,AVM
Ginglymostoma unami,Ginglymostomatidae,lecithotrophic oviparity,3.1785,6.5,280,stationary,pelagic,AVM Gillnet,0.14032479792073302,Gillnet,AVM
Etmopterus lailae,Etmopteridae,lecithotrophic viviparity,6.274288889,349,36.79999924,stationary,pelagic,AVM Gillnet,0.1443127477517918,Gillnet,AVM
Scoliodon macrorhynchos,Carcharhinidae,matrotrophic viviparity,9.776036695,25,80,stationary,demersal,AVM Gillnet,0.26847924101149073,Gillnet,AVM
Lamiopsis tephrodes,Carcharhinidae,matrotrophic viviparity,9.776036695,42.5,145,ram,demersal,AVM Gillnet,0.57808150286808,Gillnet,AVM
Sphyrna gilberti,Sphyrnidae,matrotrophic viviparity,11.45743775,287.1611842105263,69,ram,pelagic,AVM Gillnet,0.5230190375400698,Gillnet,AVM
Carcharhinus macloti,Carcharhinidae,matrotrophic viviparity,9.92492714,100.5,110,ram,demersal,AVM Gillnet,0.5002779269495359,Gillnet,AVM
Rhizoprionodon oligolinx,Carcharhinidae,matrotrophic viviparity,17.984,18,85,ram,pelagic,AVM Gillnet,0.5015463024095179,Gillnet,AVM
Triaenodon obesus,Carcharhinidae,lecithotrophic viviparity,9.1561,165.5,168,stationary,pelagic,AVM Gillnet,0.2311197531028387,Gillnet,AVM
Iago omanensis,Triakidae,matrotrophic viviparity,8.5392,1152.5,37,ram,demersal,AVM Gillnet,0.3909830768543498,Gillnet,AVM
Hemitriakis indroyonoi,Triakidae,lecithotrophic viviparity,5.9831,60,120,ram,demersal,AVM Gillnet,0.34832522239847663,Gillnet,AVM
Orectolobus leptolineatus,Orectolobidae,lecithotrophic viviparity,5.913222222,65,112,stationary,pelagic,AVM Gillnet,0.13281374071163668,Gillnet,AVM
Squatina californica,Squatinidae,lecithotrophic viviparity,8.4192,103,152,stationary,demersal,AVM Gillnet,0.20487185982340628,Gillnet,AVM
Squalus blainville,Squalidae,lecithotrophic viviparity,14.925,757.5,920,stationary,demersal,AVM Gillnet,0.32182072410847795,Gillnet,AVM
Squalus boretzi,Squalidae,lecithotrophic viviparity,7.737926667,312.5,95.2,stationary,demersal,AVM Gillnet,0.14499316919299665,Gillnet,AVM
Mustelus mento,Triakidae,lecithotrophic viviparity,9.7828,33,130,ram,demersal,AVM Gillnet,0.5704433224062962,Gillnet,AVM
Squalus clarkae,Squalidae,lecithotrophic viviparity,7.737926667,427.5,82,stationary,pelagic,AVM Gillnet,0.14592208640948287,Gillnet,AVM
Squalus shiraii,Squalidae,lecithotrophic viviparity,7.737926667,350,77,stationary,pelagic,AVM Gillnet,0.14499316919299665,Gillnet,AVM
Etmopterus brosei,Etmopteridae,lecithotrophic viviparity,6.274288889,840,45.09999847,stationary,pelagic,AVM Gillnet,0.14443299866339962,Gillnet,AVM
Mustelus andamanensis,Triakidae,lecithotrophic viviparity,9.853114,75,104,ram,pelagic,AVM Gillnet,0.4653242774616703,Gillnet,AVM
Carcharhinus hemiodon,Carcharhinidae,matrotrophic viviparity,9.92492714,80,200,ram,demersal,AVM Gillnet,0.5537646500641299,Gillnet,AVM
Hexanchus vitulus,Hexanchidae,lecithotrophic viviparity,9.0518,395.5,180,ram,demersal,AVM Gillnet,0.479909443979717,Gillnet,AVM
Heterodontus mexicanus,Heterodontidae,lecithotrophic oviparity,6.7478,25,170,stationary,demersal,AVM Gillnet,0.13444306860651542,Gillnet,AVM
Centrophorus atromarginatus,Centrophoridae,lecithotrophic viviparity,10.49903846,316.5,87,stationary,demersal,AVM Gillnet,0.27527514626914296,Gillnet,AVM
Centrophorus moluccensis,Centrophoridae,lecithotrophic viviparity,6.732,474,100,stationary,demersal,AVM Gillnet,0.1485425799301154,Gillnet,AVM
Rhizoprionodon terraenovae,Carcharhinidae,matrotrophic viviparity,6.7403,140,113,ram,demersal,AVM Gillnet,0.43892430750914824,Gillnet,AVM
Rhizoprionodon terraenovae,Carcharhinidae,matrotrophic viviparity,6.7403,100.5,178,ram,demersal,AVM Gillnet,0.43892430750914824,Gillnet,AVM
Squalus megalops,Squalidae,lecithotrophic viviparity,7.0687,366,89,stationary,demersal,AVM Gillnet,0.14378013820680086,Gillnet,AVM
Squalus megalops,Squalidae,lecithotrophic viviparity,7.0687,390,64,stationary,demersal,AVM Gillnet,0.14378013820680086,Gillnet,AVM
Heterodontus portusjacksoni,Heterodontidae,lecithotrophic oviparity,10.685,87.5,165,stationary,demersal,AVM Gillnet,0.27311263965186894,Gillnet,AVM
Heterodontus portusjacksoni,Heterodontidae,lecithotrophic oviparity,10.685,137.5,165,stationary,demersal,AVM Gillnet,0.27311263965186894,Gillnet,AVM
Cephaloscyllium laticeps,Scyliorhinidae,lecithotrophic oviparity,6.1457,30,150,stationary,demersal,AVM Gillnet,0.1294442056711154,Gillnet,AVM
Cephaloscyllium laticeps,Scyliorhinidae,lecithotrophic oviparity,6.1457,110.5,150,stationary,demersal,AVM Gillnet,0.1294442056711154,Gillnet,AVM
Cephaloscyllium laticeps,Scyliorhinidae,lecithotrophic viviparity,6.1457,110.5,150,stationary,demersal,AVM Gillnet,0.1294442056711154,Gillnet,AVM
Furgaleus macki,Triakidae,lecithotrophic viviparity,9.695241429,113.5,160,ram,demersal,AVM Gillnet,0.5926832903891042,Gillnet,AVM
Mustelus antarcticus,Triakidae,lecithotrophic viviparity,16.442,175.5,185.2,ram,demersal,AVM Gillnet,0.6093215779085799,Gillnet,AVM
Mustelus antarcticus,Triakidae,lecithotrophic viviparity,16.442,178,185.2,ram,demersal,AVM Gillnet,0.6093215779085799,Gillnet,AVM
Carcharhinus cautus,Carcharhinidae,matrotrophic viviparity,9.92492714,10,150,ram,pelagic,AVM Gillnet,0.5850631141874378,Gillnet,AVM
Megachasma pelagios,Megachasmidae,matrotrophic viviparity,5.3356,302.5,549,ram,pelagic,AVM Gillnet,0.3576307583921416,Gillnet,AVM
Rhincodon typus,Rhincodontidae,lecithotrophic viviparity,7.7945,964,1700,ram,pelagic,AVM Gillnet,0.35360709023405507,Gillnet,AVM
Rhincodon typus,Rhincodontidae,lecithotrophic viviparity,7.7945,964,1700,ram,pelagic,AVM Gillnet,0.35360709023405507,Gillnet,AVM
Heterodontus francisci,Heterodontidae,lecithotrophic oviparity,9.5156,76,98,stationary,demersal,AVM Gillnet,0.2473163203754005,Gillnet,AVM
Cephaloscyllium ventriosum,Scyliorhinidae,lecithotrophic oviparity,6.1456,21,110,stationary,demersal,AVM Gillnet,0.10966847857201384,Gillnet,AVM
Parmaturus xaniurus,Pentanchidae,lecithotrophic oviparity,6.0244,669,45,stationary,demersal,AVM Gillnet,0.13674736881759378,Gillnet,AVM
Atelomycterus marmoratus,Scyliorhinidae,lecithotrophic oviparity,6.812653333,52.5,70,stationary,pelagic,AVM Gillnet,0.11244100109545452,Gillnet,AVM
Chiloscyllium indicum,Hemiscylliidae,lecithotrophic oviparity,10.693,45,65,stationary,demersal,AVM Gillnet,0.2535743619688586,Gillnet,AVM
Chiloscyllium griseum,Hemiscylliidae,lecithotrophic oviparity,10.693,52.5,77,stationary,pelagic,AVM Gillnet,0.25371306716118025,Gillnet,AVM
Apristurus macrorhynchus,Pentanchidae,lecithotrophic oviparity,2.41305,644.5,67.4,stationary,demersal,AVM Gillnet,0.1361023697167388,Gillnet,AVM
Apristurus profundorum,Pentanchidae,lecithotrophic oviparity,2.41305,740,76,stationary,demersal,AVM Gillnet,0.1361023697167388,Gillnet,AVM
Oxynotus caribbaeus,Oxynotidae,lecithotrophic viviparity,19.152,398.5,60,stationary,demersal,AVM Gillnet,0.2941448997444325,Gillnet,AVM
Schroederichthys chilensis,Scyliorhinidae,lecithotrophic oviparity,6.812653333,25.5,70,stationary,demersal,AVM Gillnet,0.10944918464910935,Gillnet,AVM
Chiloscyllium plagiosum,Hemiscylliidae,lecithotrophic oviparity,10.693,25,95,stationary,pelagic,AVM Gillnet,0.25298805360577376,Gillnet,AVM
Scyliorhinus cervigoni,Scyliorhinidae,lecithotrophic oviparity,7.549233333,272.5,76,stationary,demersal,AVM Gillnet,0.12892478888380773,Gillnet,AVM
Triakis maculata,Triakidae,lecithotrophic viviparity,6.0669,105,180,ram,demersal,AVM Gillnet,0.3141654222418477,Gillnet,AVM
Chiloscyllium hasselti,Hemiscylliidae,lecithotrophic oviparity,10.693,6,61,stationary,pelagic,AVM Gillnet,0.2592905853633165,Gillnet,AVM
Lamiopsis temminckii,Carcharhinidae,matrotrophic viviparity,9.776036695,25,198,ram,demersal,AVM Gillnet,0.5640818384332272,Gillnet,AVM
Cirrhoscyllium japonicum,Parascylliidae,lecithotrophic oviparity,10.205,270,48.5,stationary,demersal,AVM Gillnet,0.2613348350818839,Gillnet,AVM
Cirrhoscyllium formosanum,Parascylliidae,lecithotrophic oviparity,10.205,215,39.5,stationary,demersal,AVM Gillnet,0.2588463620564479,Gillnet,AVM
Heterodontus japonicus,Heterodontidae,lecithotrophic oviparity,9.5156,53,120,stationary,demersal,AVM Gillnet,0.2761231455929823,Gillnet,AVM
Proscyllium habereri,Proscylliidae,lecithotrophic oviparity,8.3397,185,65,stationary,demersal,AVM Gillnet,0.16774188466791887,Gillnet,AVM
Squalus margaretsmithae,Squalidae,lecithotrophic viviparity,7.737926667,257.5,54.3,stationary,demersal,AVM Gillnet,0.14499316919299665,Gillnet,AVM
Pliotrema kajae,Pristiophoridae,lecithotrophic viviparity,7.364,267,143,stationary,demersal,AVM Gillnet,0.1692644727433913,Gillnet,AVM
Atelomycterus erdmanni,Scyliorhinidae,lecithotrophic oviparity,6.812653333,32.5,50.8,stationary,pelagic,AVM Gillnet,0.1086037848543309,Gillnet,AVM
Scoliodon laticaudus,Carcharhinidae,matrotrophic viviparity,9.776036695,42.5,74,stationary,demersal,AVM Gillnet,0.26892370503775986,Gillnet,AVM
Prionace glauca,Carcharhinidae,matrotrophic viviparity,8.6017,500,383.5,ram,pelagic,AVM Gillnet,0.4863783318913475,Gillnet,AVM
Isurus oxyrinchus,Lamnidae,matrotrophic viviparity,13.922,375,445,ram,pelagic,AVM Gillnet,0.5986161783576456,Gillnet,AVM
Carcharhinus falciformis,Carcharhinidae,matrotrophic viviparity,10.089,250,350,ram,pelagic,AVM Gillnet,0.585578911338127,Gillnet,AVM
Alopias superciliosus,Alopiidae,matrotrophic viviparity,11.023,361.5,484,ram,pelagic,AVM Gillnet,0.5966833906631682,Gillnet,AVM
Carcharhinus longimanus,Carcharhinidae,matrotrophic viviparity,9.5821,541,350,ram,pelagic,AVM Gillnet,0.5823621121873224,Gillnet,AVM
Galeorhinus galeus,Triakidae,lecithotrophic viviparity,11.901,400,199,ram,pelagic,AVM Gillnet,0.6059388908881215,Gillnet,AVM
Carcharhinus plumbeus,Carcharhinidae,matrotrophic viviparity,15.327,140,243,ram,pelagic,AVM Gillnet,0.6013820875907361,Gillnet,AVM
Hexanchus griseus,Hexanchidae,lecithotrophic viviparity,7.4946,1245,550,ram,demersal,AVM Gillnet,0.34265713966698785,Gillnet,AVM
Carcharhinus obscurus,Carcharhinidae,matrotrophic viviparity,7.0963,250,420,ram,pelagic,AVM Gillnet,0.35956311218027914,Gillnet,AVM
Isurus paucus,Lamnidae,matrotrophic viviparity,10.319,876,427,ram,pelagic,AVM Gillnet,0.5774113857282803,Gillnet,AVM
Galeocerdo cuvier,Carcharhinidae,matrotrophic viviparity,12.342,556,740,ram,pelagic,AVM Gillnet,0.5960523401686647,Gillnet,AVM
Carcharhinus altimus,Carcharhinidae,matrotrophic viviparity,17.283,405,300,ram,pelagic,AVM Gillnet,0.5993626377866829,Gillnet,AVM
Lamna nasus,Lamnidae,matrotrophic viviparity,6.2338,904.5,365,ram,pelagic,AVM Gillnet,0.32502680503696085,Gillnet,AVM
Ginglymostoma cirratum,Ginglymostomatidae,lecithotrophic viviparity,3.1785,65,308,stationary,pelagic,AVM Gillnet,0.19984734828430256,Gillnet,AVM
Ginglymostoma cirratum,Ginglymostomatidae,lecithotrophic viviparity,3.1785,65,308,ram,pelagic,AVM Gillnet,0.19984734828430256,Gillnet,AVM
Centrophorus granulosus,Centrophoridae,lecithotrophic viviparity,9.3579,775,176,stationary,demersal,AVM Gillnet,0.2874843608931042,Gillnet,AVM
Carcharhinus galapagensis,Carcharhinidae,matrotrophic viviparity,7.0985,143,300,ram,pelagic,AVM Gillnet,0.3710979559542369,Gillnet,AVM
Squatina tergocellatoides,Squatinidae,lecithotrophic viviparity,10.32279231,200,100,stationary,demersal,AVM Gillnet,0.275912104565575,Gillnet,AVM
Alopias pelagicus,Alopiidae,matrotrophic viviparity,9.7281,150,428,ram,pelagic,AVM Gillnet,0.5841039080050534,Gillnet,AVM
Mustelus mustelus,Triakidae,lecithotrophic viviparity,11.068,400,174.5,ram,demersal,AVM Gillnet,0.6005306952314661,Gillnet,AVM
Carcharhinus brevipinna,Carcharhinidae,matrotrophic viviparity,10.685,100,304,ram,pelagic,AVM Gillnet,0.5756990102840253,Gillnet,AVM
Scymnodon ichiharai,Somniosidae,lecithotrophic viviparity,3.9064,640,151.1,stationary,pelagic,AVM Gillnet,0.17236692042324983,Gillnet,AVM
Carcharhinus amblyrhynchos,Carcharhinidae,matrotrophic viviparity,6.8746,137.5,265,ram,pelagic,AVM Gillnet,0.3825913560299254,Gillnet,AVM
Odontaspis noronhai,Odontaspididae,matrotrophic viviparity,6.0088,530,367,ram,pelagic,AVM Gillnet,0.33928280241624864,Gillnet,AVM
Lamna ditropis,Lamnidae,matrotrophic viviparity,6.2338,325,305,ram,pelagic,AVM Gillnet,0.3562315307328275,Gillnet,AVM
Carcharhinus signatus,Carcharhinidae,matrotrophic viviparity,10.667,300,280,ram,pelagic,AVM Gillnet,0.5940360356331184,Gillnet,AVM
Carcharhinus albimarginatus,Carcharhinidae,matrotrophic viviparity,3.5185,400,300,ram,pelagic,AVM Gillnet,0.3614298992927244,Gillnet,AVM
Carcharhinus albimarginatus,Carcharhinidae,matrotrophic viviparity,3.5185,400.5,300,ram,pelagic,AVM Gillnet,0.3614298992927244,Gillnet,AVM
Centrophorus uyato,Centrophoridae,lecithotrophic viviparity,18.488,725,110,stationary,demersal,AVM Gillnet,0.2976651086291745,Gillnet,AVM
Carcharias taurus,Odontaspididae,matrotrophic viviparity,9.0956,116,325,ram,pelagic,AVM Gillnet,0.4650862837145958,Gillnet,AVM
